Hotel Name,08/12/2015 && 1,08/12/2015 && 2,08/12/2015 && 3,08/12/2015 && 4,08/13/2015 && 1,08/13/2015 && 2,08/13/2015 && 3,08/13/2015 && 4,08/19/2015 && 1,08/19/2015 && 2,08/19/2015 && 3,08/19/2015 && 4,08/26/2015 && 1,08/26/2015 && 2,08/26/2015 && 3,08/26/2015 && 4,08/27/2015 && 1,08/27/2015 && 2,08/27/2015 && 3,08/27/2015 && 4,08/28/2015 && 1,08/28/2015 && 2,08/28/2015 && 3,08/28/2015 && 4,09/09/2015 && 1,09/09/2015 && 2,09/09/2015 && 3,09/09/2015 && 4,09/10/2015 && 1,09/10/2015 && 2,09/10/2015 && 3,09/10/2015 && 4,09/11/2015 && 1,09/11/2015 && 2,09/11/2015 && 3,09/11/2015 && 4,09/16/2015 && 1,09/16/2015 && 2,09/16/2015 && 3,09/16/2015 && 4,09/17/2015 && 1,09/17/2015 && 2,09/17/2015 && 3,09/17/2015 && 4,09/18/2015 && 1,09/18/2015 && 2,09/18/2015 && 3,09/18/2015 && 4,09/30/2015 && 1,09/30/2015 && 2,09/30/2015 && 3,09/30/2015 && 4,10/01/2015 && 1,10/01/2015 && 2,10/01/2015 && 3,10/01/2015 && 4,10/02/2015 && 1,10/02/2015 && 2,10/02/2015 && 3,10/02/2015 && 4,10/07/2015 && 1,10/07/2015 && 2,10/07/2015 && 3,10/07/2015 && 4,10/14/2015 && 1,10/14/2015 && 2,10/14/2015 && 3,10/14/2015 && 4,10/15/2015 && 1,10/15/2015 && 2,10/15/2015 && 3,10/15/2015 && 4,10/16/2015 && 1,10/16/2015 && 2,10/16/2015 && 3,10/16/2015 && 4,10/21/2015 && 1,10/21/2015 && 2,10/21/2015 && 3,10/21/2015 && 4,10/22/2015 && 1,10/22/2015 && 2,10/22/2015 && 3,10/22/2015 && 4,10/27/2015 && 1,10/27/2015 && 2,10/27/2015 && 3,10/27/2015 && 4,10/28/2015 && 1,10/28/2015 && 2,10/28/2015 && 3,10/28/2015 && 4,10/29/2015 && 1,10/29/2015 && 2,10/29/2015 && 3,10/29/2015 && 4,10/30/2015 && 1,10/30/2015 && 2,10/30/2015 && 3,10/30/2015 && 4,11/03/2015 && 1,11/03/2015 && 2,11/03/2015 && 3,11/03/2015 && 4,11/04/2015 && 1,11/04/2015 && 2,11/04/2015 && 3,11/04/2015 && 4,11/05/2015 && 1,11/05/2015 && 2,11/05/2015 && 3,11/05/2015 && 4,11/06/2015 && 1,11/06/2015 && 2,11/06/2015 && 3,11/06/2015 && 4,11/07/2015 && 1,11/07/2015 && 2,11/07/2015 && 3,11/07/2015 && 4,11/10/2015 && 1,11/10/2015 && 2,11/10/2015 && 3,11/10/2015 && 4,11/11/2015 && 1,11/11/2015 && 2,11/11/2015 && 3,11/11/2015 && 4,11/12/2015 && 1,11/12/2015 && 2,11/12/2015 && 3,11/12/2015 && 4,11/13/2015 && 1,11/13/2015 && 2,11/13/2015 && 3,11/13/2015 && 4,11/18/2015 && 1,11/18/2015 && 2,11/18/2015 && 3,11/18/2015 && 4,11/21/2015 && 1,11/21/2015 && 2,11/21/2015 && 3,11/21/2015 && 4,11/25/2015 && 1,11/25/2015 && 2,11/25/2015 && 3,11/25/2015 && 4,11/26/2015 && 1,11/26/2015 && 2,11/26/2015 && 3,11/26/2015 && 4,11/27/2015 && 1,11/27/2015 && 2,11/27/2015 && 3,11/27/2015 && 4,11/28/2015 && 1,11/28/2015 && 2,11/28/2015 && 3,11/28/2015 && 4
Hilton Garden Inn New York Midtown Park Ave,16.546762589928065,18.705035971223026,23.02158273381295,27.338129496402885,-1.0,16.76258992805755,14.748201438848923,8.705035971223026,20.647482014388487,18.129496402877706,23.02158273381295,18.129496402877706,11.294964028776988,17.338129496402885,11.223021582733821,18.129496402877706,-1.0,8.27338129496404,10.79136690647482,6.402877697841731,27.482014388489205,15.251798561151077,16.76258992805755,21.36690647482014,43.66906474820144,43.02158273381295,51.29496402877698,-1.0,-1.0,42.805755395683455,44.74820143884892,30.2158273381295,54.67625899280576,-1.0,47.48201438848921,-1.0,76.2589928057554,78.41726618705036,90.64748201438849,100.0,59.71223021582734,57.55395683453238,59.71223021582734,-1.0,48.92086330935252,44.60431654676259,44.60431654676259,48.92086330935252,-1.0,-1.0,-1.0,-1.0,46.76258992805756,42.44604316546763,35.97122302158273,45.39568345323741,56.330935251798564,51.07913669064749,55.39568345323741,45.32374100719424,-1.0,-1.0,70.50359712230215,68.34532374100719,74.82014388489209,57.55395683453238,59.71223021582734,57.55395683453238,-1.0,46.69064748201439,38.63309352517986,45.39568345323741,-1.0,-1.0,-1.0,-1.0,53.093525179856115,59.71223021582734,55.10791366906475,57.48201438848921,-1.0,-1.0,44.46043165467626,77.6978417266187,-1.0,61.8705035971223,66.18705035971223,-1.0,46.76258992805756,51.07913669064749,59.71223021582734,48.92086330935252,-1.0,38.1294964028777,33.81294964028777,33.81294964028777,46.76258992805756,35.97122302158273,42.44604316546763,48.92086330935252,-1.0,-1.0,-1.0,-1.0,40.28776978417267,44.60431654676259,35.46762589928058,41.36690647482015,-1.0,-1.0,-1.0,-1.0,35.97122302158273,32.37410071942446,29.496402877697847,27.338129496402885,34.82014388489209,38.1294964028777,38.1294964028777,46.76258992805756,-1.0,-1.0,-1.0,-1.0,25.179856115107924,31.510791366906474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.683453237410077,28.776978417266193,34.53237410071942,23.381294964028783,29.496402877697847,25.179856115107924,-1.0,23.02158273381295,-1.0,18.705035971223026,9.352517985611513,0.0,-1.0,32.517985611510795,12.230215827338128,-1.0,11.654676258992808,13.597122302158283,24.316546762589937,30.2158273381295,-1.0,34.53237410071942,27.122302158273385,24.964028776978424,49.64028776978417,38.705035971223026,-1.0,-1.0
Hilton Garden Inn New York West 35th Street,19.37639198218264,11.284335560504829,17.891610987379366,9.428359317000755,12.91759465478843,16.035634743875278,12.91759465478843,11.804008908685972,30.438010393466968,11.284335560504829,11.284335560504829,8.166295471417968,2.078693392724574,10.096510764662213,13.882702301410546,9.428359317000755,14.253897550111361,2.5241276911655603,0.0,0.5196733481811435,11.284335560504829,18.559762435040838,15.441722345953977,19.37639198218264,41.796585003711954,39.56941351150706,46.69636228656274,46.69636228656274,44.02375649591686,36.00593912397922,33.55605048255383,26.13214550853749,49.22048997772829,46.176688938381595,36.15441722345955,44.02375649591686,49.07201187824796,52.190051967334824,57.23830734966593,61.02449888641426,50.185597624350414,39.12397921306608,42.464736451373426,42.761692650334076,34.66963622865627,31.70007423904974,23.682256867112102,38.97550111358575,54.63994060876021,57.98069784706756,57.23830734966593,54.71417965850038,-1.0,51.00222717149221,43.28136599851522,44.914625092798815,58.500371195248704,57.23830734966593,50.70527097253156,46.39940608760208,100.0,66.5924276169265,65.10764662212324,61.469933184855236,51.37342242019302,48.775055679287306,49.22048997772829,46.10244988864143,-1.0,44.172234595397185,37.93615441722346,42.761692650334076,64.95916852264291,59.613956941351155,48.775055679287306,51.37342242019302,49.07201187824796,44.617668893838164,42.910170749814405,42.3162583518931,33.853006681514486,32.36822568671121,33.630289532293986,-1.0,52.6354862657758,55.82776540460282,62.360801781737194,-1.0,37.26800296956199,-1.0,-1.0,32.36822568671121,45.063103192279144,38.38158871566444,45.21158129175947,42.761692650334076,49.22048997772829,53.97178916109874,43.57832219747588,44.02375649591686,65.25612472160356,56.050482553823315,55.15961395694136,61.24721603563474,-1.0,34.521158129175944,27.319970304380107,-1.0,-1.0,23.97921306607276,19.524870081662954,17.074981440237565,37.41648106904232,36.15441722345955,23.533778767631773,30.438010393466968,-1.0,-1.0,35.337787676317745,-1.0,-1.0,-1.0,-1.0,-1.0,9.948032665181898,13.882702301410546,18.26280623608018,-1.0,-1.0,-1.0,-1.0,18.856718634001496,31.9970304380104,34.2242019302153,16.629547141796593,10.764662212323685,12.991833704528588,22.12323682256867,22.717149220489986,21.306607275426884,-1.0,-1.0,-1.0,-1.0,-1.0,15.812917594654792,8.760207869339283,29.324424647364523,-1.0,5.716406829992579,26.42910170749815,29.918337045285824,-1.0,26.28062360801782,15.590200445434306,9.873793615441727,43.058648849294734,34.0014847809948,34.0014847809948,-1.0
Hilton Garden Inn New York-Times Square Central,25.5609756097561,24.58536585365853,29.268292682926827,26.4390243902439,-1.0,-1.0,-1.0,2.5365853658536537,2.731707317073173,4.7804878048780495,19.707317073170728,24.878048780487802,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.58536585365853,0.0,-1.0,13.170731707317074,13.170731707317074,4.390243902439025,-1.0,57.073170731707314,67.70731707317073,61.36585365853659,51.12195121951219,45.853658536585364,42.536585365853654,58.829268292682926,83.1219512195122,65.85365853658536,65.85365853658536,-1.0,-1.0,-1.0,91.3170731707317,93.5609756097561,72.0,76.39024390243902,42.4390243902439,40.48780487804878,70.73170731707317,56.97560975609756,47.3170731707317,62.92682926829268,-1.0,71.1219512195122,79.90243902439025,76.29268292682927,81.46341463414635,-1.0,-1.0,69.95121951219512,93.36585365853658,43.41463414634146,71.1219512195122,76.48780487804878,-1.0,-1.0,-1.0,66.34146341463415,74.2439024390244,71.1219512195122,-1.0,59.3170731707317,72.58536585365854,80.8780487804878,-1.0,75.41463414634146,72.6829268292683,80.39024390243902,64.8780487804878,69.7560975609756,77.5609756097561,64.6829268292683,88.29268292682927,63.21951219512195,58.731707317073166,61.951219512195124,60.390243902439025,57.073170731707314,-1.0,64.8780487804878,76.58536585365854,-1.0,59.02439024390244,63.512195121951216,63.80487804878049,59.90243902439024,-1.0,67.21951219512195,-1.0,-1.0,-1.0,60.78048780487805,75.60975609756098,-1.0,60.97560975609756,-1.0,-1.0,-1.0,43.21951219512195,41.46341463414634,-1.0,-1.0,44.78048780487805,38.536585365853654,-1.0,28.097560975609753,45.65853658536585,-1.0,27.21951219512195,42.14634146341463,60.97560975609756,39.512195121951216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.48780487804878,-1.0,37.46341463414634,33.36585365853658,44.390243902439025,5.3658536585365795,28.78048780487805,30.731707317073173,41.46341463414634,-1.0,-1.0,-1.0,19.707317073170728,-1.0,-1.0,28.58536585365853,-1.0,-1.0,-1.0,-1.0,15.121951219512198,21.170731707317074,25.853658536585357,26.048780487804876,-1.0,13.170731707317074,19.21951219512195,-1.0,100.0,54.731707317073166,32.195121951219505,17.36585365853658,-1.0,-1.0,-1.0,-1.0
Hilton Garden Inn Times Square,39.341421143847484,46.360485268630846,48.96013864818024,39.42807625649913,40.72790294627383,35.78856152512998,32.582322357019066,38.301559792027724,21.663778162911612,32.062391681109176,25.823223570190635,25.216637781629117,-1.0,24.696707105719227,22.963604852686302,16.031195840554588,22.357019064124785,25.649913344887338,22.790294627383005,-1.0,15.164644714038118,-1.0,24.696707105719227,13.518197573656835,88.30155979202773,81.19584055459272,75.30329289428076,71.83708838821491,-1.0,58.578856152513,52.686308492201036,65.59792027729637,83.01559792027729,81.36915077989602,70.79722703639514,78.68284228769497,83.01559792027729,87.60831889081456,100.0,96.2738301559792,77.98960138648181,78.85615251299826,69.23743500866551,77.90294627383015,48.96013864818024,46.360485268630846,35.961871750433275,35.095320623916805,56.845753899480066,68.54419410745234,79.54939341421144,73.83015597920277,60.22530329289428,61.091854419410744,64.5580589254766,50.25996533795494,51.733102253032925,49.04679376083189,42.02772963604853,36.3951473136915,75.30329289428076,86.22183708838821,95.66724436741768,82.92894280762565,81.8890814558059,75.82322357019063,66.29116117850953,77.29636048526862,69.41074523396881,62.47833622183709,59.965337954939336,76.34315424610051,58.578856152513,64.5580589254766,55.892547660311955,73.3102253032929,-1.0,67.50433275563259,77.98960138648181,58.4055459272097,63.51819757365684,65.59792027729637,49.04679376083189,67.50433275563259,72.44367417677643,72.44367417677643,72.44367417677643,-1.0,64.5580589254766,70.8838821490468,64.5580589254766,65.42461005199306,61.35181975736568,48.96013864818024,52.772963604852684,43.240901213171576,63.69150779896014,59.012131715771226,63.69150779896014,59.012131715771226,78.59618717504333,80.15597920277295,74.43674176776429,-1.0,36.82842287694974,40.294627383015595,-1.0,32.842287694974004,37.00173310225303,42.63431542461005,30.502599653379548,36.135181975736565,27.036395147313684,29.549393414211437,27.20970537261698,-1.0,-1.0,-1.0,-1.0,-1.0,50.08665511265164,49.393414211438476,51.559792027729635,-1.0,36.82842287694974,35.961871750433275,31.5424610051993,32.40901213171577,-1.0,21.230502599653377,21.230502599653377,19.324090121317155,44.627383015597914,21.230502599653377,40.72790294627383,40.03466204506066,25.476603119584055,35.78856152512998,-1.0,25.563258232235697,-1.0,30.32928942807625,0.0,6.1525129982669,-1.0,-1.0,-1.0,42.98093587521664,-1.0,21.750433275563253,28.50953206239167,30.675909878682845,43.76083188908145,33.36221837088388,21.750433275563253,17.504332755632575,66.8110918544194,46.79376083188908,36.048526863084916,50.25996533795494
Hilton Garden Inn Tribeca,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.47682119205298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.8628192999054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.09271523178808,-1.0,-1.0,100.0,-1.0,90.53926206244087,92.90444654683066,-1.0,83.44370860927152,71.33396404919583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.75023651844844,58.372753074739826,-1.0,52.980132450331126,-1.0,62.25165562913907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.952696310312206,47.30368968779565,-1.0,45.600756859035,46.7360454115421,-1.0,65.1844843897824,-1.0,-1.0,68.87417218543047,59.129612109744556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.774834437086085,26.206244087038783,-1.0,-1.0,-1.0,56.480605487228004,-1.0,-1.0
Hilton Manhattan East,-1.0,22.672508214676895,16.757940854326407,6.571741511500548,-1.0,13.800657174151155,9.748083242059153,12.595837897042728,-1.0,10.295728368017535,6.9003285870755775,11.829134720700992,-1.0,-1.0,12.924424972617743,-1.0,-1.0,1.3143483023001181,0.21905805038335302,-1.0,31.76341730558599,29.134720700985767,19.82475355969332,20.81051478641841,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.83570646221249,39.539978094194964,35.48740416210296,35.26834611171961,-1.0,86.8565169769989,100.0,80.39430449069003,-1.0,77.3274917853231,69.11281489594742,50.7119386637459,-1.0,69.44140197152245,61.5553121577218,82.69441401971523,-1.0,80.065717415115,85.98028477546549,91.45673603504929,-1.0,78.3132530120482,-1.0,-1.0,58.8170865279299,47.86418400876232,62.32201533406353,57.61226725082147,56.07886089813801,94.19496166484119,68.3461117196057,87.95180722891567,-1.0,54.7645125958379,62.431544359255206,66.04600219058051,72.28915662650603,64.62212486308871,56.955093099671416,46.65936473165389,66.15553121577219,69.00328587075575,65.71741511500548,57.61226725082147,56.07886089813801,66.70317634173057,-1.0,92.00438116100767,-1.0,-1.0,-1.0,48.411829134720705,-1.0,-1.0,-1.0,-1.0,47.754654983570646,51.5881708652793,-1.0,-1.0,38.33515881708653,47.31653888280395,46.44030668127054,44.57831325301205,55.969331872946334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.33515881708653,40.525739320920046,39.539978094194964,46.002190580503836,-1.0,-1.0,37.23986856516977,23.001095290251925,41.621029572836804,35.049288061336256,27.27272727272728,38.99233296823659,54.7645125958379,43.81161007667032,-1.0,-1.0,-1.0,37.458926615553125,38.11610076670318,-1.0,23.877327491785323,25.73932092004381,30.668127053669224,49.397590361445786,23.001095290251925,28.477546549835708,21.90580503833516,-1.0,47.097480832420594,47.31653888280395,43.81161007667032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.3953997809419576,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.429353778751377,13.143483023001096,-1.0,-1.0,-1.0,-1.0,55.53121577217963,-1.0,-1.0,-1.0
Hilton New York Fashion District,-1.0,16.707218167072185,19.22141119221412,-1.0,-1.0,-1.0,-1.0,3.163017031630176,-1.0,-1.0,-1.0,-1.0,-1.0,2.189781021897815,1.4210854715202004e-14,3.163017031630176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.49878345498784,49.06731549067316,-1.0,-1.0,-1.0,-1.0,53.446877534468776,45.49878345498784,100.0,-1.0,53.933495539334956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.58069748580698,44.8499594484996,-1.0,-1.0,69.9918896999189,81.75182481751825,-1.0,-1.0,-1.0,-1.0,-1.0,57.25871857258719,-1.0,-1.0,-1.0,-1.0,-1.0,66.5044606650446,43.714517437145176,-1.0,43.47120843471209,53.85239253852393,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.49878345498784,32.522303325223035,-1.0,53.20356853203569,80.7785888077859,82.07623682076238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.14517437145175,42.25466342254664,70.39740470397405,-1.0,58.31305758313058,59.77291159772912,54.095701540957016,-1.0,52.9602595296026,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.3065693430657,31.467964314679648,34.38767234387673,37.30738037307381,44.038929440389296,35.928629359286305,28.223844282238446,26.84509326845094,47.85077047850771,47.20194647201947,35.36090835360909,33.495539334955396,-1.0,52.1492295214923,46.4720194647202,-1.0,42.4168694241687,-1.0,-1.0,37.22627737226278,22.789943227899442,29.359286293592874,33.73884833738849,-1.0,-1.0,-1.0,22.54663422546635,13.868613138686143,48.0940794809408,41.6058394160584,-1.0,25.385239253852404,23.682076236820762,19.302514193025146,52.9602595296026,37.956204379562045,-1.0,-1.0,-1.0,-1.0,-1.0,19.059205190592053,30.656934306569354,33.09002433090025,-1.0,29.034874290348753,30.08921330089214,-1.0,42.01135442011355,35.117599351176,-1.0,36.90186536901866,-1.0,-1.0,-1.0,-1.0
Hilton New York JFK Airport,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.06574394463668,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.979238754325266,-1.0,-1.0,27.33564013840831,-1.0,-1.0,-1.0,20.761245674740493,17.64705882352942,28.37370242214533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.574394463667829,22.145328719723196,20.41522491349481,-1.0,-1.0,-1.0,-1.0,-1.0,11.418685121107274,1.4210854715202004e-14,35.46712802768167,49.134948096885815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Hilton Newark Airport,22.58064516129032,41.935483870967744,41.935483870967744,-1.0,-1.0,-1.0,41.935483870967744,22.58064516129032,1.2903225806451672,41.935483870967744,31.290322580645167,-1.0,22.58064516129032,41.935483870967744,41.935483870967744,-1.0,-1.0,-1.0,41.935483870967744,22.58064516129032,54.83870967741936,-1.0,51.612903225806456,-1.0,9.677419354838719,32.25806451612904,54.83870967741936,-1.0,-1.0,-1.0,38.70967741935484,16.129032258064512,77.41935483870968,67.74193548387098,45.16129032258065,-1.0,35.483870967741936,51.612903225806456,54.83870967741936,-1.0,-1.0,-1.0,51.612903225806456,-1.0,83.87096774193549,67.74193548387098,-1.0,-1.0,70.96774193548387,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.25806451612904,45.16129032258065,58.064516129032256,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.70967741935484,58.064516129032256,77.41935483870968,-1.0,-1.0,-1.0,58.064516129032256,38.70967741935484,-1.0,58.064516129032256,74.19354838709677,90.3225806451613,38.70967741935484,54.83870967741936,70.96774193548387,-1.0,-1.0,-1.0,51.612903225806456,35.483870967741936,-1.0,67.74193548387098,51.612903225806456,-1.0,-1.0,70.96774193548387,80.64516129032258,-1.0,35.483870967741936,51.612903225806456,67.74193548387098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.74193548387098,-1.0,-1.0,-1.0,51.612903225806456,67.74193548387098,83.87096774193549,35.483870967741936,51.612903225806456,67.74193548387098,-1.0,-1.0,-1.0,51.612903225806456,38.70967741935484,-1.0,67.74193548387098,58.064516129032256,-1.0,12.903225806451616,38.70967741935484,54.83870967741936,77.41935483870968,-1.0,-1.0,-1.0,-1.0,0.0,12.903225806451616,25.80645161290323,38.70967741935484,38.70967741935484,25.80645161290323,-1.0,16.129032258064512,38.70967741935484,-1.0,45.16129032258065,16.129032258064512,-1.0,-1.0,45.16129032258065,-1.0
Hilton Times Square,32.556497175141246,38.84180790960452,46.68079096045198,-1.0,33.26271186440678,22.669491525423723,-1.0,32.556497175141246,35.16949152542372,31.073446327683612,43.50282485875706,-1.0,13.841807909604512,15.254237288135585,34.53389830508475,30.014124293785315,30.64971751412429,2.118644067796609,0.0,44.27966101694915,-1.0,-1.0,19.491525423728817,24.152542372881356,-1.0,-1.0,67.01977401129943,62.5,35.16949152542372,76.12994350282486,48.163841807909606,54.66101694915254,62.5,63.13559322033898,74.15254237288136,68.22033898305085,-1.0,68.2909604519774,74.78813559322035,89.12429378531073,63.13559322033898,59.18079096045198,57.274011299435024,55.367231638418076,56.920903954802256,54.02542372881356,39.97175141242938,-1.0,74.57627118644068,78.8135593220339,100.0,80.64971751412429,74.01129943502825,68.22033898305085,65.04237288135593,65.67796610169492,67.01977401129943,63.13559322033898,56.63841807909604,76.69491525423729,88.70056497175142,85.31073446327683,83.33333333333333,81.7090395480226,50.0,53.67231638418079,67.01977401129943,49.293785310734464,49.152542372881356,-1.0,52.824858757062145,72.1045197740113,-1.0,61.51129943502825,61.652542372881356,-1.0,83.05084745762711,86.5819209039548,93.64406779661017,62.5,-1.0,67.01977401129943,46.186440677966104,63.13559322033898,-1.0,86.86440677966101,70.90395480225989,70.97457627118644,-1.0,61.15819209039548,76.76553672316385,62.5,83.96892655367232,-1.0,42.30225988700565,73.51694915254237,54.66101694915254,70.90395480225989,50.77683615819209,-1.0,-1.0,50.21186440677966,55.932203389830505,67.01977401129943,35.31073446327683,36.29943502824859,47.951977401129945,46.89265536723164,47.52824858757062,41.03107344632768,46.25706214689266,33.050847457627114,41.59604519774011,50.56497175141243,28.17796610169492,47.1045197740113,43.14971751412429,50.56497175141243,43.14971751412429,47.1045197740113,45.62146892655367,48.09322033898305,46.82203389830509,-1.0,38.206214689265536,23.870056497175142,41.03107344632768,35.87570621468926,36.51129943502825,38.771186440677965,21.045197740112997,41.59604519774011,48.44632768361582,25.49435028248587,25.635593220338976,39.97175141242938,43.220338983050844,23.658192090395474,29.590395480225993,27.401129943502823,4.307909604519779,16.949152542372886,7.627118644067792,-1.0,-1.0,-1.0,12.923728813559322,20.33898305084746,-1.0,15.748587570621467,12.782485875706215,26.55367231638418,-1.0,29.449152542372886,40.25423728813559,24.152542372881356,70.97457627118644,50.21186440677966,34.25141242937853,30.29661016949153
Holiday Inn New York JFK Airport Area,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.83333333333333,78.84615384615384,-1.0,-1.0,73.3974358974359,83.01282051282051,-1.0,-1.0,79.8076923076923,89.42307692307692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.23076923076923,77.88461538461539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.46153846153846,-1.0,-1.0,71.15384615384615,66.34615384615384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.26923076923077,-1.0,-1.0,-1.0,25.961538461538453,-1.0,-1.0,-1.0,18.26923076923076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.61538461538461,-1.0,-1.0,-1.0,21.153846153846146,-1.0,-1.0,-1.0,12.179487179487168,-1.0,-1.0,-1.0,9.615384615384613,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.256410256410248,-1.0,-1.4210854715202004e-14,11.85897435897435,-1.0,-1.0,1.602564102564088,-1.0,-1.0,-1.0,-1.0,-1.0,14.743589743589737,2.2435897435897374
